hum,windspeed,temp_c,feels_like_c,casual,registered,year,month,day,dayofweek,season_1,season_2,season_3,season_4,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,total_count
0.64,0.10526315789473684,0.14285714285714285,0.197,0,1,2011,1,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.69,0.10526315789473684,0.12244897959183675,0.18180000000000002,0,4,2011,1,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4
0.63,0.12280701754385964,0.12244897959183675,0.16670000000000001,0,36,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,36
0.59,0.0,0.14285714285714285,0.2273,0,95,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,95
0.59,0.0,0.14285714285714285,0.2273,3,216,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,219
0.51,0.0,0.163265306122449,0.2424,6,116,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,122
0.47,0.0,0.1836734693877551,0.2576,3,42,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45
0.44,0.10526315789473684,0.20408163265306123,0.2576,2,57,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59
0.35,0.0,0.24489795918367346,0.2879,6,78,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,84
0.35,0.12280701754385964,0.24489795918367346,0.2727,12,55,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,67
0.36,0.19298245614035087,0.2653061224489796,0.2727,11,59,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70
0.36,0.0,0.2653061224489796,0.2727,8,54,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,62
0.38,0.19298245614035087,0.24489795918367346,0.2576,12,74,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,86
0.51,0.19298245614035087,0.20408163265306123,0.2273,9,163,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,172
0.51,0.15789473684210525,0.20408163265306123,0.2273,5,158,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,163
0.55,0.10526315789473684,0.20408163265306123,0.2576,3,109,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,112
0.51,0.19298245614035087,0.1836734693877551,0.2121,3,66,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,69
0.55,0.2631578947368421,0.20408163265306123,0.2121,0,48,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,48
0.51,0.3333333333333333,0.20408163265306123,0.2121,1,51,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,52
0.59,0.22807017543859648,0.1836734693877551,0.197,4,19,2011,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,23
0.64,0.22807017543859648,0.1836734693877551,0.197,4,13,2011,1,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,17
0.69,0.2631578947368421,0.1836734693877551,0.197,2,5,2011,1,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7
0.69,0.2631578947368421,0.1836734693877551,0.197,0,1,2011,1,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.69,0.15789473684210525,0.1836734693877551,0.2121,0,1,2011,1,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.55,0.0,0.20408163265306123,0.2727,0,5,2011,1,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
0.69,0.0,0.1836734693877551,0.2576,8,26,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,34
0.69,0.15789473684210525,0.1836734693877551,0.2121,8,76,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,84
0.51,0.2982456140350877,0.1836734693877551,0.197,20,190,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,210
0.47,0.3508771929824561,0.1836734693877551,0.18180000000000002,9,125,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,134
0.37,0.38596491228070173,0.20408163265306123,0.197,16,47,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,63
0.4,0.2631578947368421,0.1836734693877551,0.197,19,48,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,67
0.37,0.2982456140350877,0.1836734693877551,0.197,9,50,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,59
0.37,0.3333333333333333,0.1836734693877551,0.18180000000000002,9,64,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,73
0.4,0.2982456140350877,0.1836734693877551,0.197,7,43,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,50
0.37,0.19298245614035087,0.1836734693877551,0.2121,9,63,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,72
0.37,0.19298245614035087,0.1836734693877551,0.2121,5,82,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,87
0.37,0.0,0.1836734693877551,0.2576,9,178,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,187
0.4,0.10526315789473684,0.1836734693877551,0.2273,7,116,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,123
0.55,0.10526315789473684,0.14285714285714285,0.197,3,92,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,95
0.47,0.12280701754385964,0.163265306122449,0.2121,1,50,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,51
0.47,0.15789473684210525,0.163265306122449,0.197,0,39,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,39
0.43,0.19298245614035087,0.163265306122449,0.197,2,34,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,36
0.51,0.19298245614035087,0.163265306122449,0.197,1,14,2011,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,15
0.51,0.19298245614035087,0.163265306122449,0.197,1,24,2011,1,8,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,25
0.55,0.10526315789473684,0.163265306122449,0.2121,1,15,2011,1,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,16
0.55,0.0,0.163265306122449,0.2424,3,13,2011,1,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,16
0.55,0.19298245614035087,0.163265306122449,0.197,0,7,2011,1,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7
0.55,0.19298245614035087,0.163265306122449,0.197,0,1,2011,1,8,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.74,0.19298245614035087,0.14285714285714285,0.16670000000000001,0,5,2011,1,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5
0.74,0.19298245614035087,0.14285714285714285,0.16670000000000001,0,2,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
0.74,0.12280701754385964,0.14285714285714285,0.18180000000000002,1,8,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9
0.93,0.12280701754385964,0.14285714285714285,0.18180000000000002,0,15,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15
0.93,0.12280701754385964,0.14285714285714285,0.18180000000000002,0,20,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20
0.8,0.19298245614035087,0.163265306122449,0.197,5,56,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,61
0.69,0.45614035087719296,0.1836734693877551,0.18180000000000002,2,60,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,62
0.59,0.42105263157894735,0.1836734693877551,0.18180000000000002,8,90,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,98
0.44,0.38596491228070173,0.1836734693877551,0.18180000000000002,7,95,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,102
0.32,0.5789473684210527,0.1836734693877551,0.16670000000000001,12,83,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,95
0.32,0.5263157894736842,0.1836734693877551,0.16670000000000001,5,69,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,74
0.29,0.5263157894736842,0.163265306122449,0.1364,8,68,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,76
0.37,0.6491228070175439,0.14285714285714285,0.1212,5,64,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,69
0.39,0.3508771929824561,0.12244897959183675,0.1212,3,52,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,55
0.36,0.2982456140350877,0.12244897959183675,0.1212,4,26,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,30
0.36,0.2982456140350877,0.10204081632653061,0.1212,0,28,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,28
0.39,0.42105263157894735,0.10204081632653061,0.1061,2,35,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,37
0.36,0.45614035087719296,0.10204081632653061,0.1061,1,33,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,34
0.39,0.5263157894736842,0.0816326530612245,0.06059999999999999,0,22,2011,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,22
0.42,0.45614035087719296,0.0816326530612245,0.0758,1,24,2011,1,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,25
0.42,0.5438596491228069,0.0816326530612245,0.06059999999999999,0,12,2011,1,9,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12
0.46,0.5438596491228069,0.0816326530612245,0.06059999999999999,0,11,2011,1,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11
0.46,0.49122807017543857,0.0816326530612245,0.0758,0,4,2011,1,9,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4
0.53,0.22807017543859648,0.061224489795918366,0.09090000000000001,0,1,2011,1,9,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.53,0.22807017543859648,0.061224489795918366,0.09090000000000001,0,1,2011,1,9,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.49,0.3333333333333333,0.0816326530612245,0.09090000000000001,0,1,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.53,0.22807017543859648,0.061224489795918366,0.09090000000000001,1,5,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6
0.49,0.3333333333333333,0.0816326530612245,0.09090000000000001,0,10,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10
0.46,0.6140350877192982,0.10204081632653061,0.0758,0,19,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19
0.43,0.45614035087719296,0.12244897959183675,0.1061,0,49,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,49
0.4,0.6140350877192982,0.14285714285714285,0.1212,2,47,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,49
0.37,0.5263157894736842,0.163265306122449,0.1364,4,79,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,83
0.34,0.5263157894736842,0.1836734693877551,0.16670000000000001,6,69,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,75
0.32,0.5438596491228069,0.20408163265306123,0.18180000000000002,8,64,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,72
0.35,0.42105263157894735,0.20408163265306123,0.197,5,77,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,82
0.34,0.5263157894736842,0.1836734693877551,0.16670000000000001,13,79,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,92
0.37,0.45614035087719296,0.163265306122449,0.1515,3,59,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,62
0.4,0.38596491228070173,0.14285714285714285,0.1364,4,44,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,48
0.43,0.38596491228070173,0.14285714285714285,0.1364,1,40,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,41
0.46,0.2982456140350877,0.12244897959183675,0.1212,0,38,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,38
0.46,0.49122807017543857,0.12244897959183675,0.1061,1,19,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,20
0.46,0.3508771929824561,0.12244897959183675,0.1212,5,10,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,15
0.5,0.22807017543859648,0.10204081632653061,0.1364,0,6,2011,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,6
0.5,0.3333333333333333,0.10204081632653061,0.1212,2,3,2011,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5
0.5,0.3333333333333333,0.10204081632653061,0.1212,1,0,2011,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.5,0.2631578947368421,0.10204081632653061,0.1212,0,3,2011,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.5,0.2631578947368421,0.10204081632653061,0.1212,0,1,2011,1,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.54,0.15789473684210525,0.0816326530612245,0.1212,1,2,2011,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.54,0.2982456140350877,0.0816326530612245,0.1061,0,3,2011,1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.5,0.3333333333333333,0.10204081632653061,0.1212,0,31,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,31
0.5,0.2631578947368421,0.10204081632653061,0.1212,2,75,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,77
0.5,0.3333333333333333,0.10204081632653061,0.1212,4,184,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,188
0.5,0.2982456140350877,0.12244897959183675,0.1212,2,92,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,94
0.5,0.3508771929824561,0.12244897959183675,0.1212,0,31,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,31
0.47,0.3333333333333333,0.14285714285714285,0.1364,2,28,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,30
0.4,0.3333333333333333,0.1836734693877551,0.18180000000000002,5,47,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,52
0.4,0.3333333333333333,0.1836734693877551,0.18180000000000002,4,50,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,54
0.4,0.2631578947368421,0.1836734693877551,0.197,0,47,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,47
0.4,0.2631578947368421,0.1836734693877551,0.197,2,43,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,45
0.4,0.15789473684210525,0.1836734693877551,0.2121,4,70,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74
0.4,0.12280701754385964,0.1836734693877551,0.2273,4,174,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,178
0.4,0.2631578947368421,0.1836734693877551,0.197,1,154,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,155
0.47,0.19298245614035087,0.14285714285714285,0.16670000000000001,3,92,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,95
0.5,0.19298245614035087,0.14285714285714285,0.16670000000000001,1,73,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,74
0.59,0.22807017543859648,0.12244897959183675,0.1364,1,37,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,38
0.59,0.19298245614035087,0.12244897959183675,0.1515,2,22,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,24
0.59,0.19298245614035087,0.12244897959183675,0.1515,0,18,2011,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,18
0.59,0.12280701754385964,0.12244897959183675,0.16670000000000001,2,10,2011,1,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,12
0.59,0.19298245614035087,0.12244897959183675,0.1515,0,3,2011,1,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.55,0.22807017543859648,0.14285714285714285,0.1515,0,3,2011,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
0.55,0.15789473684210525,0.14285714285714285,0.18180000000000002,0,6,2011,1,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6
0.55,0.15789473684210525,0.14285714285714285,0.18180000000000002,0,27,2011,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,27
